id,job_name,address,salary_range,company_name,industry,company_size,company_type,job_code,job_detail,update_date,company_detail,job_url
2001,测试工程师,绍兴-None,5000-7000元,天阳科技,"计算机软件,计算机软件",1000-9999人,已上市,CC120408370J40169168708,1、需已毕业的本科及以上学历； 2、签订正式合同、五险一金； 3、无经验者，由公司项目经理带； 岗位职责： 负责银行后台核算系统验证功能的完整性、正确性、安全性等，验证系统BUG。职位福利：五险一金、带薪年假、上市公司、定期体检、周末双休、定期团建、包住、年终分红 ,7月26日,天阳科技(股票代码：300872)，是全球金融创新服务的重要贡献者，持续赋能中国金融行业数字化转型，为客户提供咨询、金融科技产品、金融IT服务、云计算及运营服务。公司成立于2003年，服务超过300家金融行业客户，覆盖中央银行、政策性银行、国有银行、股份制银行、地方性商业银行、非银行金融机构等，员工人数近7000人，成为激活金融领域创新活力、推动金融科技迈入世界领先水平的重要力量。作为金融行业客户可信赖的合作伙伴，天阳科技凭借丰富的行业经验和端到端的专业服务，在信创、数字化金融、信贷、交易银行、信用卡、零售、营销、风险管理、征信监管等众多领域具备核心竞争力。据赛迪和IDC报告显示，近年来公司在中国银行业IT解决方案市场排名强势崛起，2019年收入及市场占有率综合排名分别位列第四位和第五位，并保持高速增长。同时，前瞻商业和科技趋势，入选2021年度未来银行科技服务商TOP100。天阳科技始终聚焦金融科技领域，加大自主创新力度，在超过100个城市建立本地化、专业化的研发和服务团队，拥有CMMI5级认证、软件测试成熟度模型集成（TMMi）3级认证、ISO9001质量管理体系认证、ISO20000信息技术服务管理体系认证、IS027001信息安全管理体系认证。通过部署人工智能、云计算、大数据、移动互联网、分布式计算和区块链等先进金融科技，公司致力于构建安全可控、普惠民生、开放共赢格局，在关键技术领域服务现代化金融发展大局，更好地为各利益相关方创造更大价值，为大中企业、小微企业以及每个个体提供优质金融服务。,"https://www.zhaopin.com/jobdetail/CC120408370J40169168708.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
2002,技术支持工程师,东营-垦利区,9000-18000元,青岛安然物联网科技有限公司,"物联网,物联网",20-99人,未融资,CC559764920J40565333904,需要弱电技术、自动化、安防系统、工业互联网+危化安全生产、物联网人才，不要纯软件人才。  你能经常到全国各地出差吗？你能到工业生产现场生产现场做技术支持吗？     真正的奋斗者在安然会有让人值得为之奋斗的事业，会有充实、高效的成长，会有高人一等的收入。,2025-07-27 01:09:15,基于精准人员定位的工业安全生产信息化管理专家，安全生产信息化管理引领者！作为全国实时定位技术标准工作组成员和应急管理部“工业互联网+危化安全生产”人员定位系统技术支持机构，安然从2012年起致力于基于ZigBee Plus三维立体按需精准定位的“工业互联网+安全生产”的研究，获得了20多项安全智能管控系统发明专利和著作权，持续引领中国化工行业生产现场智慧安全！安然以“准、稳、狠”的ZigBee Plus三维立体按需精准人员定位统和“底数清、数据准、情况明、研判准、措施实”的安全生产信息化平台为核心，整合访客管理、出入口控制、人脸识别、视频监控、语音广播、重大危险源监控、可燃有毒气体监测等系统，对生产现场人、机、料、法、环五大要素进行实时、动态、智能管控和预警，规范人的安全行为，保障人的生命安全，有效防范风险、主动化解风险，实现智慧安全。安然“以用为本”，把安全生产信息化建设与公司管理体系“深度融合”，把安全生产信息化建设与日常工作“紧密结合”，对安全生产切实“有用、实用、好用”，避免建用“两张皮”，让安全管控更智能，让生产更高效才实用。迄今已服务中石化、中石油、延长石油、国能、兖矿、京能、索普、新安、奇美、昊源、潞安、旭阳、垦利、逸盛、海科、酒钢、金发等几百家石化、化工、选煤、钢铁、电厂企业。安然以客户为中心，以强者为本，抬头乐干，愿意与同道中人联合、链接，携手共建、共用、共享生产安全命运共同体，一起干，一起干，让优秀企业更安全，让优秀企业更高效！,"https://www.zhaopin.com/jobdetail/CC559764920J40565333904.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
2003,科研人员,南京-雨花台区,1-1.5万,中济通设计集团有限公司,"工程施工,咨询服务",20-99人,不需要融资,CCL1346247450J40735053207,一、岗位要求 1.组织开展交通工程相关课题研发、标准编制、评优报奖项目申报等科研工作； 2.组织开展研究课题配套专利、科研报告、论文、工法等科技成果申报工作； 3.负责交通工程创新技术成果在工程项目上的推广、应用和服务。 4.工作地点：深圳/南京/苏州/南昌/成都/杭州。 二、任职资格 1.硕士研究生，道路、桥梁、隧道、土木工程、港口海岸及近海工程、土木水利相关专业； 2.思维清晰，良好的沟通与表达能力，较好的文字功底，有驾照者优先； 3.熟练掌握CAD、MIDAS、Origin、ABAQUS、ANSYS等工程软件； 4.具备较强的学习能力和团队协作精神，能够在压力环境下高效工作。,7月16日,公司实行南京、苏州双总部办公，注册资本5699万元。主要从事工程设计、试验检测、桥梁加固、智慧工地、品质工程、平安工地等技术咨询服务。公司拥有一支由教授级高级工程师、省级品质工程考评专家、省级平安工地考评专家、省级设计大师、计算机软件专家组成的80余人的专家团队。公司坚持“勇做第一、争创唯一”的工作理念，用心、专业的做好每一件事，计划三年内成为“高、精、尖”企业，并向行业的“独角兽”企业迈进。,"https://www.zhaopin.com/jobdetail/CCL1346247450J40735053207.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
2004,C/C++,杭州-萧山区,1.5-2.4万·15薪,芜湖英视迈智能科技有限公司,"人工智能,计算机软件",20-99人,未融资,CCL1333737970J40400522609,岗位职责：     1、负责自动化设备上位机软件的需求分析、架构设计等；,1月22日,芜湖英视迈智能科技有限公司位于安徽省国家唯一批复的芜马合机器人产业集聚发展试点区域内的芜湖市机器人产业园，公司成立于2020年8月，是集设计、研发、生产、销售、服务于一体的新型智能科技公司，公司主要经营范围包括机器视觉软硬件开发与销售，智能识别与检测设备开发与销售，计算机软硬件开发和销售，工业智能机器人及配件、工装夹具的研发、制造和销售，自动化生产线工程设计，制造和销售，教学仪器的研发、制造和销售，机器人产业技术及信息咨询等。公司自成立以来，不断重视团队建设和人才培养，目前已建立了一支由软件工程师、算法工程师、机器视觉工程师等组成的技术研发和产业应用团队，经常多年的技术沉淀与积累，公司在传感器标定技术、机器人标定技术、图像处理技术、点云处理技术和软件开发技术等方面积累了丰富的技术基础和工程经验，已为多家工业零部件生产厂家提供了可靠的自动化检测方案，例如电脑背板视觉检测系统、电脑背板平面度3D检测系统、摩轮型号识别系统、汽轮去毛刺视觉定位系统等。目前，公司技术和产品在汽车及其零部件、3C、食品、军工、教育等领域得到了广泛应用。自公司成立以来，基于团队已掌握的技术成果，公司已研发了多款轮毂行业的机器人及视觉应用产品，如轮毂型号视觉识别系统、轮毂气门孔视觉识别定位系统、铸造条形码识别仪、机器人去毛刺工作站等，相关产品技术成熟，指标先进，已应用于多家知名轮毂生产企业。同时公司还与多家轮毂设备制造商建立了良好的合作关系，深度参与了部分设备制造商的大型自动生产线的研发过程，为他们提供了相关视觉和机器人控制产品以及先进的技术支持，同时也为我公司积累了丰富的用户使用习惯等数据，为我司改进设备、优化性能提供帮助。我公司还与哈尔滨工业大学、哈尔滨工业大学芜湖机器人产业技术研究院、芜湖哈特机器人产业技术研究院有限公司等高校及科研单位保持了良好的合作关系，能够充分利用相关研发资源和研发设备辅助我司开发本项目。芜湖英视迈智能科技有限公司依托哈尔滨工业大学机器人研究所、哈尔滨工业大学芜湖机器人产业技术研究院和机器视觉检测安徽省重点实验室，在图像处理技术、三维点云处理技术、机器人运动规划和工业机器人系统集成等方面研究成果突出，相关成果在汽车行业、船舶行业和电子行业得到成功应用。2021年被认定为芜湖市高层次人才团队,"https://www.zhaopin.com/jobdetail/CCL1333737970J40400522609.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
2005,前端开发,深圳-龙岗区,2-4万·16薪,陕西慧云联达企业管理咨询有限公司,人力资源服务,20-99人,不需要融资,CCL1445845820J40760532405,岗位职责 1.参与前端设计和开发工作； 2.编写可维护、可扩展的前端代码，确保代码质量和性能； 3.与后端团队配合，实现前后端数据交互和逻辑处理； 任职要求 1.统招计算机相关专业本科及以上学历； 2.熟练掌握前端基础知识，熟悉主流前端框架； 3.对前端工程化、模块化有深入了解和实践经验； 4.具备良好的学习能力和团队协作精神； 5.有前端开发经验者优先。,6月11日,陕西慧云联达企业管理咨询有限公司成立于2022年9月，是一家集高端猎头服务与专业代理记账报税业务于一体的综合性企业服务提供商。自成立以来，我们秉承“智聚英才，财通未来”的企业理念，致力于为国内外企业客户提供精准高效的人力资源解决方案及一站式财务管理服务，助力企业稳健成长，共创辉煌。,"https://www.zhaopin.com/jobdetail/CCL1445845820J40760532405.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
2006,测试工程师,上海-嘉定区,6000-8000元,上海华依科技集团股份有限公司,"仪器仪表制造,电气机械/电力设备,汽车研发/制造",300-499人,已上市,CC531791680J40861645315,岗位描述： -电驱动系统、电机、变速器、控制器测试要求评估。 -编写试验大纲。 -指导试验员在试验前的准备、检查、安装和设置工作。 -协助测试项目的前期软件配置工作，参与编写自动测试脚本文件； -协助解决测试项目中的软件问题，并编写故障处理相关文档； -参与编写新设备的使用文档，研究各种设备的基本操作及接口信号； -参与编制试验日志、试验报告等相关文件。 -和客户密切配合，解决测试过程中出现的各种问题。 -和设备团队一起进行设备维护和故障解决。 -确保测试结果准确。 -开发测试能力以满足客户测试需求。 -会使用detla分析仪等测试仪器。 岗位要求： -本科及以上学历，电机、自动化、机电一体及相关专业。 -优秀应届生也可。 -熟悉电驱动系统、电机、变速器、控制器。 -熟悉Labview/VC/Python等编程开发语言至少一种。 -对电气方面的知识有一定了解，了解数据采集系统（传感器，调理模块，采集板卡）的基本工作原理。熟练使用专业工具（CANanalyzer、CANoe、示波器、信号发生器等）进行测试和分析。 -熟悉试验室5S and EHS。 -良好的沟通技巧。,7月9日,上海华依科技集团股份有限公司成立于1998年，注册资金4500万元，总部位于浦东川沙国际精工园内，是先后荣获上海市高新技术企业、软件企业等荣誉资质的高科技企业。华依科技的产品广泛应用于全国各大和海外汽车与发动机生产厂家。主要客户有：上汽集团、一汽集团、通用汽车、东风集团、长安集团、北汽集团、广汽集团、马自达、福特汽车、江淮汽车、奇瑞汽车、日产（巴西）、明电舍（日本）、玉柴集团和潍柴集团等。上海华依科技集团股份有限公司是国内领先的提供汽车测试技术、产品和服务的专业性公司，我们深知，中国汽车工业的腾飞离不开中国汽车测试装备行业的高度国产化，而中国汽车检测装备行业国产新势力的崛起，必将打破国外产品的垄断局面。华依科技拥有先进的技术和优秀的团队，是国内企业中第一家也是目前唯一一家推出国际先进水平的发动机冷试系统，其余如泄漏测试系统、机器视觉纠错系统以及电力测功机等也属于国内领先，可以完全替代国外进口产品。华依科技将继续坚持自主研发，同时也欢迎与国内同行加强合作，为提升汽车测试装备行业的国产化水平贡献自己的力量。集团一览汽车新技术试验研究中心，致力于EV，电子干扰、无线充电、自动驾驶、工业安全控制领域内新技术的试验研究；上海华依汽车检测技术有限公司，致力于新能源汽车动力系统测试服务；上海华依动力测试技术有限公司，致力于发动机、变速器（AT、MT、DCT、CVT等）实验室用测试台；特斯科（上海）机电测试技术有限公司，致力于动力总成核心零部件测试台；上海华依汽车软件有限公司，致力于动力总成测试台架配套软件的研发；上海华依智造测试技术有限公司，致力于发动机装配线柔性化测试设备；上海霍塔浩福自动化测试技术有限公司，致力于生产变速器下线测试台及实验室台架。求职简历格式：“XXX（姓名）应聘华依XXX（岗位名称）”,"https://www.zhaopin.com/jobdetail/CC531791680J40861645315.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
2007,实施工程师,杭州-拱墅区,4000-8000元,中天控股集团有限公司,"工程施工,工程施工,建筑设备安装,房地产开发",10000人以上,不需要融资,CC196351710J40864429715,岗位职责： 1、协助工程师进行工业及民用项目的现场勘查，协助完成能耗数据分析与节能潜力评估； 2、协助工程师制作技术方案演示文件，配合完成客户方案汇报； 3、协助项目团队进行技术交底与实施质量跟踪； 4、协助工程师完成设备选型基础工作与技术文档整理； 5、协助维护客户技术沟通。 任职要求： 1、“211、985”院校本科及以上学历，机械设计制造及其自动化相关专业； 2、掌握机械原理及设计气动与液压技术、电工与电子技术、机电一体化设计等基础知识，熟悉CAD等制图软件者优先； 3、具备良好的技术文档撰写能力； 4、逻辑清晰、表达流畅，具备基础方案汇报能力； 5、学习能力强，执行能力强，具有团队协作精神和跨专业沟通能力； 6、能适应短期出差工作安排；,7月17日,中天控股集团有限公司（简称“中天控股”）是一家以工程服务、美好生活服务、新材料新能源为三大主营业务的大型企业集团，总部位于中国浙江省杭州市钱江新城。为全国质量奖单位、全国文明单位、全国守合同重信用单位、中国优秀企业公民、中华慈善奖企业，中天控股LOGO被国家工商总局认定为“中国驰名商标”。2024年，中天控股实现营收1003亿元，列中国企业500强第245位，列中国承包商80强第9位。中天控股“工程服务”板块以房屋建筑、交通市政及基础设施建设等为核心业务领域，以为客户提供一站式、一体化服务为目标，持续深化“每建必优”、坚持区域深耕、提升技术能级、推动项目提质增效，升级新建造方式，打造行业先进生产力。下设中天建设集团、中天西北建设投资集团、中天华南建设投资集团、中天交通建设投资集团、中天海外建设投资有限公司、产业链子公司、设计咨询公司、投建运业务等产业单元，致力于保持大土木工程领域民营企业领先地位，数智化、绿色化、工业化技术能力与建设水准达到行业领先。中天控股“美好生活服务”板块以地产开发为主业，拓展物业服务、代建管理、长租公寓、商业运营、精装家装等服务业务。秉持“产品领先品质至上品牌发展”理念，以安全、舒适、绿色、智慧与科技集成为品质内核输出产品及服务，列中国百强销售榜排名第63位，杭州房企销售额十强，蝉联“2024中国房地产公司品牌价值TOP30”，获评杭州市房地产企业信用等级A级。中天服务主营社区服务，为主板上市公司。中天控股“新材料新能源”板块以化工和建筑材料、新能源开发利用为方向，致力于通过系统推进化工新材料和建筑新材料的设计、研发、制造与应用，建筑光伏一体化领域探索，以及充电、储能、售电等业务领域发展，助力深耕建筑主业，坚持科技驱动，以技术与产品研发为手段，加快产品更新迭代，打造具有高附加值的优质产品。下设浙江中天东方氟硅材料股份有限公司、天宏建筑科技集团有限公司、中天绿能科技有限公司等产业单元。,"https://www.zhaopin.com/jobdetail/CC196351710J40864429715.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
2008,实施工程师,成都-双流区,7000-12000元,东华医为科技有限公司,"IT服务,IT服务",1000-9999人,未融资,CC649781480J40411132105,岗位职责：  1.医疗HIS、LIS、PACS等系统实施与管理  2.跟甲方沟通实施方案，评估需求合理性、可行性  3.学习医院业务流程和管理理念，与信息系统功能良好融合 4.实施过程中资料文档整理、简单的程序开发与调试  岗位要求：  1.能适应出差  2.有一定的沟通能力  3.具备计算机基本语言基础，如Mysql、Java、Oracle等  4.一本及以上学历，获得学士学位证书 职位福利：加班补助、定期团建、项目奖金、带团队、带薪年假、五险一金、无官僚风气、出差补贴 职位亮点：平台大，机会多，有助于提升个人行业竞争力,2025-07-27 00:13:40,东华医为科技有限公司（简称东华医为）成立于2012年5月，注册资金5000万，是东华软件股份公司旗下专业服务医疗、卫生等大健康领域IT业务的全资子公司。东华医为现有员工2000余人，其中技术人员占比达到90%，拥有近100项大健康类自主知识产权的软件产品，所覆盖的大健康领域有医疗机构、卫生管理机构、互联网医疗、人工智能、大数据、健康管理等，所涉及的主要业务有IT咨询规划、方案设计、系统集成、软件开发与交付、工程实施与交付、人才培养、售后运维、合作运营等。东华医为现为全国500余家大健康领域的各类用户提供着持续的技术服务，还连续多年蝉联中国十佳医疗行业解决方案商榜首。传承了东华软件医疗卫生事业部近二十年IT业务的东华医为，在高速发展的大健康领域，笃定能大有作为。,"https://www.zhaopin.com/jobdetail/CC649781480J40411132105.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
2009,测试工程师,嘉兴-桐乡市,1-1.5万,振石控股集团,"钢铁/有色金属冶炼及加工,货运/物流/仓储",1000-9999人,未融资,CC162034410J40768911502,岗位职责： 1、负责实验室设备、仪器管理； 2、根据客户或内部需求对复合材料、金属材料进行力学性能测试（拉压弯剪）并出具测试报告；,7月11日,振石控股集团，中国企业500强，地处长三角杭嘉湖平原，作为浙江省首批股份制改造试点企业，凭借独特的区位优势，在创始人张毓强的带领下，经过近三十年的卓越发展，形成了包括玻纤制造、风电基材、特种钢材、复合新材、自控技术、矿产开发、酒店旅游、物流贸易、房产开发、健康体检等在内的多元化产业布局。振石，秉持“勇敢走出去，坚定走下去，成功走回来”理念，大力推进国际化进程，积极践行国家“一带一路”战略，现已在西班牙、印尼、埃及、土耳其、香港等国家和地区设立了五十余家控（参）股子公司。振石的崛起壮大，展示了中国改革开放发展史，树立了中国民营企业发展的成功典范。,"https://www.zhaopin.com/jobdetail/CC162034410J40768911502.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
2010,Java,杭州-滨江区,1.2-2.4万,外企德科数字技术有限公司,专业技术服务,10000人以上,,CCL1480117890J40786135905,岗位职责： 1、参与云大数据服务、产品的能力建设；承担相关服务、产品的技术架构设计和研发工作，打造面向未来、业界一流的大数据技术； 2、参与云大数据服务体验提升工作，通过业界对比分析，倾听客户反馈，问题分析等手段打造技术领先、体验优秀的大数据云服务； 3、参与云大数据重大市场项目技术比拼、问题攻关，支撑大数据市场项目成功； 职位要求： 1、统招本科学历以上，计算机相关专业优先； 2、具备良好的计算机、软件工程等专业领域基础知识； 3、具备云计算、高性能计算相关领域开发维护相关经验； 4、至少精通C、C++、Java、Python中的一种； 5、不限制工作经验，可以接受应届生（无经验/考研/考公/空档期等），无经验入职有导师带教。,2025-07-27 00:25:27,外企德科数字技术有限公司是一家2023年新成立的中外合资企业。成立于2023年11月24日，公司定位：专注于为信息技术企业提供人才及数字技术外包解决方案的中外合资企业。它是由中国人力资源服务行业的FESCO（北京国际人力资本集团）与全球人力资源服务领导者The Adecco Group（德科集团）合资成立的。公司主要提供网络技术服务、软件外包服务、计算机系统服务、技术进出口、软件开发等信息技术相关服务。专注于为信息技术企业提供信息技术类人才及数字技术外包解决方案。,"https://www.zhaopin.com/jobdetail/CCL1480117890J40786135905.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
