id,job_name,address,salary_range,company_name,industry,company_size,company_type,job_code,job_detail,update_date,company_detail,job_url
4125,技术支持工程师,北京-海淀区,6000-10000元,北京米速测控技术有限公司,电子/半导体/集成电路,20-99人,,CC848782520J40118987214,岗位职责  1、负责卫星导航及惯性导航产品的测试及深入研究；,6月10日,北京米速测控技术有限公司是一家专注于卫星导航及惯性测量行业的高技术企业，公司主要从事卫星导航产品、惯性测量产品销售与技术开发工作。公司秉承以“为客户提供最好的产品、最好的服务”的经营理念，始终坚持“客户的满意是我们行动的方向”的行事方针，诚信经营，科技创新，始终致力于为客户提供高性价比的产品和优质全面的技术服务。,"https://www.zhaopin.com/jobdetail/CC848782520J40118987214.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
4126,硬件测试,青岛-黄岛区,9000-16000元,中电科思仪科技股份有限公司,仪器仪表制造,1000-9999人,,CC309122380J40707224902,一、岗位职责： 1、专业技术岗位，主要负责微波毫米波整部件和太赫兹整机调测； 2、负责微波部件、组件的维修和维护； 3、负责整件调测平台的设计及实施完善； 4、负责与微波部、组件相关的其它工作。 二、岗位要求： 1、本科及以上学历，电子工程、自动化、通信工程、计算机、测控技术与仪器等相关专业； 2、应届生，有相关领域公司或研究所工作经验者优先； 3、具有数字、模拟电路、通信、软件编程等基本理论知识； 4、精熟练使用OFFICE等基础办公软件；具有CAD图纸文件的熟练阅读和理解能力；熟练使用示波器、万用表；有信号源、频谱仪和矢网使用经验者优先； 5、具有良好的沟通能力和团队合作精神； 6、能服从工作安排，具有较强的执行力。,2月28日,中电科思仪科技股份有限公司（简称“电科思仪”）是中国电科集团下属股份制企业，本部位于山东青岛，拥有一支从事电子测量仪器、自动测试系统和器部件产品研究、开发、设计的专业技术队伍，具有较强的研发、生产、测试和试验验证能力。“电科思仪”致力于电子测试前沿技术的探索和研究，实现了高端重大科学仪器和通用电子测量仪器的一系列重大技术突破，特别是在微波毫米波、光电、通信、基础测量以及相关技术领域，达到国内领先、国际先进水平。“电科思仪”面向全球市场提供拥有自主知识产权的、覆盖高中低端的、系列化的电子测量仪器和器部件产品，同时通过软件开发与系统集成，为用户提供“量身定做”的自动测试解决方案。“电科思仪”研发生产的电子测量仪器、自动测试系统、器部件等产品，广泛应用于卫星、通信、导航、雷达、科研、教育等领域，并为载人航天、探月、北斗、光纤通信、移动通信、大飞机制造等国家重大工程提供测试保障，深受广大用户一致好评和信赖。“电科思仪”始终秉承“服务客户、创造价值”的经营理念，以电子测量仪器研发为核心，以全面服务为业态，与国内外同行合作共赢，努力建设测试测量领域具有全球竞争力的世界一流企业，为保障国家安全、为促进经济社会发展不断做出新的更大的贡献。,"https://www.zhaopin.com/jobdetail/CC309122380J40707224902.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
4127,C/C++,西安-雁塔区,1.5-3万·16薪,陕西慧云联达企业管理咨询有限公司,人力资源服务,20-99人,不需要融资,CCL1445845820J40754802105,职位描述： 1.负责公司核心产品的C/C++开发工作，主导系统的架构设计和技术选型； 2.深入研究和解决项目中的技术难题，提升系统的性能和稳定性； 3.参与制定编码规范，推动代码质量和开发效率的提升； 4.指导初级开发人员，提升团队整体技术水平； 5.跟踪C/C++领域的前沿技术，为团队提供技术支持和创新思路。 职位要求： 1.统招本科及以上学历； 2.精通C/C++编程，对底层原理和系统性能优化有深入理解； 3.具备丰富的系统设计和架构经验，能够独立完成复杂系统的开发工作； 4.熟悉多线程、网络通信、内存管理等关键技术； 5.具备出色的分析问题和解决问题的能力，良好的团队合作精神和领导力。,4月29日,陕西慧云联达企业管理咨询有限公司成立于2022年9月，是一家集高端猎头服务与专业代理记账报税业务于一体的综合性企业服务提供商。自成立以来，我们秉承“智聚英才，财通未来”的企业理念，致力于为国内外企业客户提供精准高效的人力资源解决方案及一站式财务管理服务，助力企业稳健成长，共创辉煌。,"https://www.zhaopin.com/jobdetail/CCL1445845820J40754802105.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
4128,科研人员,无锡-滨湖区,2-4万,无锡益企科技企业服务有限公司,人工智能,100-299人,,CCL1284178800J40680493602,1.在海外高水平大学即将获得博士学位，或有海外博士后经历的优秀博士生，新一代信息技术、生物医药、新材料、新能源、集成电路、人工智能、高端装备制造等专业，科研成果突出。 2.品学兼优、身心健康，年龄一般不超过 35 岁。 3.具有较强的团队合作精神，进站研究计划需与合作导师的科研课题或者研究专长相关；具有较高科研热情、较强英文读写与交流的能力。 4.有海外学历背景优先。,4月7日,,"https://www.zhaopin.com/jobdetail/CCL1284178800J40680493602.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
4129,Java,北京-朝阳区,150-200元/天,中惠元景,"新能源,环保,新能源,电力/水利/热力/燃气",20-99人,已上市,CC452179420J40815672903,​实习岗位！,7月21日,中惠元景能源科技（北京）股份有限公司是一家国内“新三板”上市公司。作为建筑节能行业的领军企业，公司获得的资质包括：国家和中关村双高新企业、北京市专精特新企业、中关村瞪羚企业、双软企业、国家及工信部重点推广技术单位、建筑领域AAAA级单位、国家发改委备案企业、ISO质量管理三体系认证、节能服务5A级企业、中国节能协会节能服务产业委员会优秀会员单位等。拥有多项发明及软著知识产权。公司多年来一直专注于建筑行业的节能减碳，绿色能源的供应，拥有数十项自主的节能降效相关知识产权，并与住建部、中国建筑标准化研究院中国质量中心共同参与了制定建筑节能量认定和节能减排量认定等多项行业标准。已为众多世界500强企业提供了节能服务，具有资深的行业背景。公司定位：提供建筑物综合能源解决方案和绿色运营的技术型专业能效公司。公司的技术路线公司通过综合能效技术（产品+工程+结构）的提升来降低能源消耗，具体从以下几个方面考虑：@智能管理：通过智能优化管理，提高设备的运行效率，降低低能源消耗；@余热利用：综合回收利用余热，如中央空调余热回收，锅炉的烟气的回收，污水的余热回收等，提高能源利用效率；@新能源应用：如太阳能光伏、光热应用、空气源热泵、水源热泵，地源热泵。@峰谷平电价的综合利用，比如消防水池，储能等应用。@优惠售电：采用多种方式通过向电力市场购电，并将所购电量优惠向用户供应，电费规模在500万度以上商业模式 1：对于既有建筑采用能源托管服务（T-O）：根据项目方前三年能耗的平均数作为托管基数，公司通过对项目能耗设备系统优化、设备的投入和智慧能源管理平台的建设，在不改变原有设备的前提下，降低项目方的用能成本并提高管理水平，以节能降费获取项目投资的回收和双方的收益，年限为15年。 2：对于新建筑采用投资建设运营模式（B-O-T）：通过对项目方进行投资建设能源站并进行高效运行为用户供冷、供暖、供热水等，按照相关规定收取费用以收回投资并取得利润，年限为30年。目前主要针对医院、高校、公共机构等建筑物的中央空调、供热锅炉的节能增效服务。公司有自己的核心技术产品：能源管理服务云平台，一站式后智慧勤管理运维系统，能效管理机器人，智慧恒温控制装置等软硬件能效设备。在国家双碳建设风口来临之际，诚邀有识之士共享企业发展红利！,"https://www.zhaopin.com/jobdetail/CC452179420J40815672903.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
4130,技术支持工程师,北京-丰台区,7000-12000元,北京新兴华安智慧科技有限公司,"IT服务,计算机软件",100-299人,未融资,CC138837880J40751524305,岗位工作内容： 1、从事确权登记、资产清查、水资源调查等业务相关工作； 2、 按照项目需求，负责原始数据处理整合、数据库建设、图件编绘、统计分析等内业工作和外业调查、航空摄影测量等外业数据采集工作； 3、按照项目需求，参与售前文件、技术方案和验收材料等文字材料的编写。 4、参与新业务研究或课题型项目的实施  5、领导安排其它工作内容。     任职要求：  ◆学历/专业:硕士及以上学历，地理信息(GIS)、摄影测量与遥感、土地资源管理、测绘工程等相关专业。  ◆工作经验（含行业经验）:0年-3年相关领域工作经验。（可接受应届生）  ◆技能/素质要求:  1、能够熟练使用ArcGIS、主流航空摄影数据处理软件等；  2、能够接受出差工作安排；  3、拥有自然资源统一确权登记、自然资源资产清查、水资源调查和航空摄影相关项目经验者优先；,6月13日,"新兴华安创始于2000年，是在测绘地理信息、国土规划设计、不动产服务三个领域内具有一定影响力的品牌企业。总部座落在北京商业核心区，办公面积1000余平方米，依托首都北京为战略基地,业务遍布全国十余个省市。新兴华安具有综合测绘甲级、土地规划甲级等多项专业资质，是国家高新技术企业,通过ISO9001质量管理体系、ISO14001环境管理体系、OHSAS18001职业健康安全管理体系认证。2014年荣获首届中国地理信息产业百强企业荣誉称号。十多年来，新兴华安业务飞速发展，完成了百余项国家、北京市重点测绘地理信息项目；参与了国家三大平台“数字城市、地理国情普查、天地图”等建设工作；在全国第二次土地调查、新一轮土地利用总体规划修编、土地整治规划、农村集体土地确权登记发证等工作中，完成的项目在数量、质量等方面均名列前茅，并承担了多个国家、省、市级的试点项目；在长期的实践中积累了丰富的经验，具备承担各种大型、特殊、复杂项目的能力。我们服务的客户包括国土资源、城乡建设、规划、交通、市政、水利、能源等部门；知名房地产集团；大型国有企业；高等院校以及部队系统等，遍布全国十余省市，并呈现出快速扩张态势。新兴华安技术力量雄厚，拥有一支由注册测绘师、规划师、估价师、房地产经纪人等高素质专业人员组成的队伍，员工200余人，其中中高级职称近60人，硕士以上学历50余人，注册测绘师多人。拥有各类精密仪器和设备200余台（套）。多个项目被评为“优秀项目”、“科技进步奖”，是北京市竣工测量指定单位之一，是中国房地产业协会等多个组织的理事单位，曾多次获邀为政府相关部门提供技术支持和决策依据。新兴华安多年来一直秉承“诚信立身、共赢存远”的经营理念，坚持“用专业创造核心价值，以服务铸造一流品牌”的企业精神，励志为广大客户提供多层次、全方位的专业化服务。雄厚的实力、优质的服务、良好的信誉以及多年来取得的累累硕果，获得了社会各界的一致认可。经营理念：诚信立身、共赢存远企业精神：用专业创造核心价值，以服务铸造一流品牌战略目标：打造测绘地理信息、国土规划设计、不动产服务领域全国知名品牌华安“家”文化：员工与企业共同创造、共同成长、共同分担、共同分享。打造一个富而有爱的企业。","https://www.zhaopin.com/jobdetail/CC138837880J40751524305.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
4131,科研人员,徐州-泉山区,1.2-1.8万,江苏武雄展教育咨询有限公司,培训/辅导服务,300-499人,不需要融资,CCL1491247220J40821199515,1）工作内容： 负责讲授先进医疗技术相关课程，如精准医疗、远程医疗、医疗机器人等 同时开展人工智能在医疗领域应用课程，像医疗影像识别、疾病预测模型等； 精心备课，采用多样化教学方法，做好作业批改与学生答疑。 2）课程建设与教研： 结合医学与人工智能前沿进展，开发创新课程内容，更新教学案例，如引入最新的智能诊断算法、智能手术机器人应用实例 设计并优化实践教学环节，提升学生动手能力与解决实际问题的能力。 在先进医疗与人工智能交叉领域开展科研工作，申请科研项目，探索智能医疗新方法、新技术；发表高质量学术论文，参与国内外学术会议，提升学术地位与影响力 3）学生指导： 引导学生参与科研项目、学术竞赛以及毕业设计，培养学生创新思维与实践能力 指导学生将人工智能技术应用于医疗场景，解决实际医疗问题。 定期对学生进行理论与实践考核，通过考试、项目评估、实验报告等方式全面评价学生学习效果；根据评估结果，持续改进教学方法与内容。 4）任职要求 医学信息学、生物医学工程、计算机科学与技术（医疗人工智能方向）等相关专业博士学位，条件优秀的硕士可考虑。 掌握医学基础知识，熟悉临床医疗流程；精通人工智能技术，如机器学习、深度学习算法；熟练使用Python、R等编程语言以及TensorFlow、PyTorch等深度学习框架；具备医疗数据分析、处理与建模能力。 具备出色的教学表达与沟通能力，能将复杂的医学与人工智能知识深入浅出地传授给学生；有教学经验者优先，能够运用现代教育技术开展互动式教学。 以第一作者或通讯作者身份在先进医疗与人工智能领域发表过学术论文；主持或参与过相关科研项目，具有较强的科研创新能力。 有团队合作精神，能积极参与教学与科研团队建设；热爱教育事业，责任心强，具有良好的职业道德与敬业精神。 作息时间： 周内双休，每周工作时间不超过38小时；单日工作时间不超过8小时； 薪酬福利 1、缴纳五险一金（养老保险，医疗保险，失业保险，工伤保险，生育保险，公积金）； 2、员工享有婚假，丧假，产假等带薪假期、节日福利，团建聚餐等； 3、完善的教学技能、职业素养培训及晋升空间等 职位福利：五险一金、全勤奖、餐补、定期体检、定期团建、节日福利,7月27日,公司简介：徐州雄展教育集团经教育局批准成立。在校生10000余人次，是徐州地区知名度最高的高中、初中、小学培训机构之一。雄展教育目前有10所校区，拥有近300多名专于教学、精于教研的全职教师团队，教材立足于自主研发、体系立足于教学大纲、教学立足于分层分级，多年来取得了优异的培训效果，受到学生和家长的一致好评。连续多年荣获徐州市315民办教育红榜诚信办学单位。超越期待，是雄展教育给学员和家长的庄严承诺！,"https://www.zhaopin.com/jobdetail/CCL1491247220J40821199515.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
4132,测试工程师,苏州-虎丘区,1.2-1.8万·14薪,英威腾,"工业自动化,工业自动化",1000-9999人,已上市,CC134263690J40773496507,岗位职责:,7月14日,​关于英威腾深圳市英威腾电气股份有限公司（以下简称英威腾），国家火炬计划重点高新技术企业，专注于工业自动化和能源电力领域，拥有完整的研发、销售、供应链和服务平台，是行业的主流供应商之一。英威腾成立于2002年，2010年在深交所A股上市，股票代码：002334。英威腾拥有15家控股子公司，4个大型生产工厂，员工人数超4000人，深圳福永工业园及苏州科技产业园产能达300万台/年。英威腾拥有11个研发中心，1300多件授权专利证书，200多件软件著作权证书，实验室拥有国内工控行业TÜV SÜD颁发的ACT资质，并通过UL目击实验室及CNAS国家实验室认证。英威腾海内外设有40余家分支机构、600多个渠道合作伙伴，营销和服务网络遍布全球100多个国家和地区。英威腾业务覆盖工业自动化、新能源汽车、网络能源等主要领域。工业自动化：产品主要包括变频器、伺服系统、电机、控制器、人机界面、传感器、电梯驱动系统、工业互联网等。网络能源：产品主要包括 UPS、精密空调、供配电、动环监控、机柜、冷热通道等，产品广泛应用于云数据中心、能源电力、制造业、交通、市政、医疗卫生、影视传媒、体育赛事等。光伏储能：产品主要包括并网逆变器、离网逆变器、储能逆变器等，广泛应用于国内和海外的商用和户用市场。新能源汽车：产品主要包括各类电机控制器、车载电源、充电桩及各类集成控制器，产品成熟应用于新能源客车、物流车、环卫车、乘用车等各类车型。​福利待遇广阔的发展空间——上市公司完善的治理制度保障职业的规范发展、提供双通道的发展路径，并配有专业的职业规划导师，为职业的发展保驾护航。优厚的福利待遇——年终奖、合理化建议奖、“五险一金”、带薪年假、节日礼品、婚育关爱、病伤关爱、生日关爱，各种奖金关爱根本停不下来，拿到手软。完善的培养机制——一对一的导师带你飞，帮你从校园向社会的过渡，内部专题培训、户外素质拓展、外派考察学习、英威腾学院、企业大学，绝对会觉得是在带薪学习。多彩的才艺平台——会定期&不定期举办篮球、羽毛球、乒乓球PK赛，吸引一大堆迷妹的绝佳机会，部门会举办各种团建活动。……………………………公司网址：www.invt.com.cn公司地址：深圳市光明区马田街道薯田埔社区科杰四路英威腾光明科技大厦E-MAIL：hr@invt.com.cn,"https://www.zhaopin.com/jobdetail/CC134263690J40773496507.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
4133,科研人员,南京-栖霞区,1.5-2.3万,国信蓝桥数字科技(天津)有限公司,学校/学历教育,100-299人,,CCL1504714850J40768960010,学历：硕士及以上  专业：航空航天、物理、化学化工、计算机、数学、环境、地球科学与工程学、人工智能等相关专业,7月25日,,"https://www.zhaopin.com/jobdetail/CCL1504714850J40768960010.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
4134,C/C++,北京-海淀区,6000-8000元,北京佳思乐创科技有限公司,电力/水利/热力/燃气,20-99人,未融资,CCL1281739110J40709594911,岗位职责： 1、负责与公司产品配套软件的设计与开发工作； 2、进行软件需求分析，搭建软件框架，用户界面及通讯接口设计； 3、负责软件相关技术文件编写； 4、负责解决软件开发过程中的技术问题； 任职资格： 1、对物联网等通信网络技术熟悉，有物联网平台开发经验者优先；对物联网接口通讯协议熟悉者优先； 2、计算机、软件工程、电子信息等相关专业 3、熟练掌握C++编程语言，熟悉VS或QT、SDK开发环境，熟悉STL/MFC/QT等； 4、熟悉Windows下多线开发，熟悉进程间通讯及同步机制，熟悉TCP/IP通讯，socket编程等； 5、熟悉SQL语法和数据库编程，掌握至少一种数据库的开发； 6、具有良好的设计习惯和代码架构规范； 7、工作主动性强，具有良好的沟通、协作和执行能力，有团队精神；,6月20日,北京佳思乐创科技有限公司成立于2014年，注册资本金5000万元，生产地位于北京民营企业。公司成立后逐步取得了质量管理体系、职业健康安全管理体系、环境管理体系的认证，以及信息安全领域的多项软件著作权。主营业务为提供电网类设备整体解决方案，包括但不限于网络安全装置、电网配电柜、打印机、服务器等，涵盖打印机、服务器、台式机、笔记本的研发设计以及生产，如思质（SIZHI）品牌一系列的办公设备。公司是国内信创产品的先进设计单位，是国内自主可控 PC、打印机、服务器领域领先的解决方案提供商，是办公整机的产业链，为客户提供涵盖安全的软件开发、安全可控的解决方案、维护服务以及安全系统集成在内的一整套信息化服务，用户涉及政府、军队军工、金融、能源等重要行业数千家单位，成功部署数万终端。目前公司产品体系已经完成“信息安全、自主可控”格局的打造。,"https://www.zhaopin.com/jobdetail/CCL1281739110J40709594911.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
