id,job_name,address,salary_range,company_name,industry,company_size,company_type,job_code,job_detail,update_date,company_detail,job_url
125,前端开发,东莞-虎门镇,3000-4000元,东莞市恒亚罗斯计算机科技有限公司,"计算机软件,互联网,IT服务",20-99人,天使轮,CC668565120J40736166805,1.负责公司项目web前端页面的设计和开发、测试、优化工作； 2.参与前端架构在项目中的落地、实施。并针对开发框架实现编码工作； 3.配合后端开发工程师实现界面功能、确保交互界面具有良好的用户体验和卓越的性能； 4.持续的优化前端体验和页面响应速度，并保证兼容性和执行效率;,5月19日,东莞市恒亚罗斯计算机科技有限：南极芯科技是一家专业设计，研发，生产，销售数字化工厂富有创新能力的软件企业，在软件应用系统规划和智能MES智能工厂信息化服装ERP供应链系统WMS IOT PLM工业互联网平台智能工厂规划具有丰富经验的专家顾问所创办；企业研发团队全部是计算机软件相关专业本科以上学历，平均年龄不到30岁，是一个优秀、经验丰富和极具创造力的年轻团队。公司依托于与各大院校大学的密切合作，有效利用人才与资源优势，实现产学研一体化运作，一方面提升企业形象和扩大业务渠道，一方面借助于科研联合和政府扶植推动产品技术和业务发展、等的密切联系和以往业务关系，逐渐建立起实质性的业务合作，并形成新的业务模式。目前软件著作权及专利几十项、主要业务、服装ERP MES智能制造 IOT物联网，供应链系统WMS IOT PLM WMS立库工业互联网平台产品、研发投入产生的经济和社会效益。提高生产效率，南极芯工业互联网云平台可以对生产过程进行实时监测和数据分析，帮助企业了解生产情况，提高生产效率。通过实时监测和数据分析，企业可以及时发现问题，进行调整和优化，避免生产中出现的问题和故障，减少停机时间和损失，提高生产效率。降低生产成本，南极芯工业互联网云平台可以通过对生产过程进行优化，降低生产成本。通过对生产过程的监测和分析，企业可以发现生产中的浪费和瓶颈，进行优化和调整，降低生南极芯工业互联网云平台可以促进产业升级，推动企业从传统制造向智能制造转型。通过工业互联网云平台，企业可以实现数字化、网络化和智能化的生产模式，提高生产效率和产品质量，降低生产成本，提高企业的竞争力和盈利能力，促进产业升级。南极芯服装供应链ERP，南极芯MES智能智造管理系统，南极芯WMS智慧立库系统，南极芯IoT物联网，人工智能机器人。全力协同产业智能制造数字化智能化标杆工厂，数字化智能化全面转型升级，全力推动科技与产业融合发展。,"https://www.zhaopin.com/jobdetail/CC668565120J40736166805.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
126,实施工程师,广州-天河区,120-150元/天,广东南方数码科技股份有限公司,"计算机软件,计算机软件",500-999人,未融资,CC133964100J40788029412,工作内容： 1、在客户现场进行软件系统的安装部署、测试、维护和更新； 2、对产品进行演示，开展客户培训； 3、进行数据建库、入库，在客户现场，完成数据核查、数据处理工作； 4、根据项目经理安排，完成相关相关的辅助工作（包括但不限于文档编写、交流记录等） 岗位要求： 1、本科及以上学历，地理信息、测绘工程、计算机等相关专业； 2、熟悉arcgis、cass等软件的优先，熟悉数据库oracle、mysql之类的优先； 3、具备较强的沟通能力和良好的团队协作精神； 4、较强的责任心，工作踏实、认真、勤恳好学 ； 5、可全职实习6个月及以上，接受出差或者项目驻点。 工作时间：9：00-18：00，午休1.5小时，周末双休 您将会获得： 1、福利待遇：固定薪资2500+绩效奖金，提供住宿 2、商业保险：公司为每位实习生购买商业保险，提供更全面的安全保障 3、导师辅导制：实习期间配备对应导师辅导，业务问题、技术难点、毕业设计都能帮你排忧解难 4、专业技术培训：针对不同岗位所需专业技能，定期组织培训，让你尽快适应岗位，成长为专业能手。,6月26日,广东南方数码科技股份有限公司成立于2003年，总部位于广州，是一家集数据、软件、服务于一体的中国领先的地理信息产业服务商、中国地理信息产业“百强企业”，产品业务覆盖地理信息产业链，提供一站式的就近服务。公司是信息产业部认定的“软件企业”，同时也是广东省认定的“高新技术企业”、“广州市重点软件企业”、“广东省优秀自主品牌”，具有测绘甲级资质、CMMI3级认证、系统集成三级资质、ISO9001：2008国际质量体系认证。公司全面面向数字城市，以数据为基础，以基础测绘、房产、国土、市政、规划等行业为核心发展地理信息产业，产品服务贯穿产业链。公司拥有遍布全国的数码专业分公司，专业、专注、就近服务。目前，公司已有数百个政务管理系统稳定运行在各级政府和行业管理部门。公司承担了多项省、市、区科技攻关项目，并多次获国家、省、市政府和科技部门的奖励。自主开发的70多个软件产品获得“软件产品登记”和“著作权登记”。其中南方地形地籍成图与建库软件（ CASS）拥有全国90%的市场份额，并成为业界事实标准；房测之友BMF成为房地产测绘行业唯一通过权威机构评测的专业软件，居同类软件市场占有率之首；CMS成为国土资源部推荐使用的城镇建库软件。秉承“以人为本、专业专注、和谐共赢”的理念，南方数码始终坚持以“数据·软件•服务”为核心，以提升地理信息价值为已任，愿与同行一起，推动中国的信息化建设事业，让更多人体验地理信息价值！,"https://www.zhaopin.com/jobdetail/CC133964100J40788029412.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
127,科研人员,郑州-None,1-1.3万,河南二建集团,"建筑设备安装,建筑设备安装",1000-9999人,未融资,CC289314820J40747209302,主要职责：1.负责企业课题研发 2.负责日常管理和成果申报 3. 协助高端成果的现场转化 4.协助解决预制构件生产过程中出现的问题 4.协助企业博士后课题的推进。 要求：1.熟练掌握混凝土及耐久性优化设计方法 2.熟练使用origin等软件 3.原则上要求会开车，4 985，双一流高校的优先。,6月3日,河南省第二建设集团有限公司创立于1954年，是一家集建筑、安装、装饰装修、市政、房地产开发等为一体的大型现代企业。现拥有房屋建筑工程施工总承包特级资质，市政公用工程施工、机电设备安装工程施工总承包壹级资质，建筑行业（建筑工程、人防工程）甲级设计资质，、钢结构工程、建筑装饰装修工程、高耸构筑物工程、特种工程、环保工程专业承包壹级资质，建筑幕墙、装饰装修、消防设计与施工一体化壹级资质，集团公司注册资本金三亿陆百三十七万元人民币，资信等级AA*。现有职工2600余人，年施工生产能力在100亿元以上。公司市场遍布国内 26个省、市，并已走向国际工程承包市场，先后开拓10个国家和地区，目前主要在土耳其、阿尔及利亚和尼日利亚。集团公司先后组建并获批了河南省企业技术中心、河南省清水混凝土工程技术研究中心、河南省博士后研发基地和院士工作站，并创导了“以实养研”的技术创新模式，保证科研成果的及时实施和应用。集团公司已建立科学、规范、严格的管理体系，施工工艺、技术创新应用、质量管理、安全文明施工等社会化服务全部实现标准化管理。通过科学的管理制度和严谨的流程管控，协同办公、人力资源、资金、财务、经营、档案、邮件、网站及综合项目管理九大系统的信息化，实现全面现代化企业常态化管理。集团公司凭借良好的信誉和雄厚的经济、人才、技术实力，承建了大批大中型工程项目，建设项目涉足能源（火电）、核电、房屋建筑、输变电、教育、电信、移动通信、金融银行、造纸、建材（水泥）、煤化工、电解铝、冶炼、化工、市政公用设施等领域的基本建设。河南二建集团以“服务社会、壮大企业、回报股东、造福员工”为宗旨，以“打造百年名企，追求和谐共生”为企业愿景，凭质量拓展市场，靠诚信赢得客户。开放、求实、创新、奋进的河南二建集团愿与社会各界精诚合作，携手并进，共创美好未来！,"https://www.zhaopin.com/jobdetail/CC289314820J40747209302.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
128,科研人员,深圳-南山区,1-2万,香港中文大学深圳研究院,"政府/公共事业,学术/科研,科学技术推广",100-299人,不需要融资,CC224678420J40426432406,职位概述：协助研究项目的开展及维护实验室日常运营。            入职要求：    1、学历：分子生物学、生物技术、生物化学或相关领域的硕士或以上学位；    2、工作经验：具有高通量测序 (NGS) 工作经验者优先考虑；    3、素质和技能：    a.具有团队协作精神、良好的人际关系和沟通技巧；    b.工作责任心强，做事认真负责，处事严谨注重细节；    c.具备良好的分析能力；    d.对基本的分子技术及NGS有扎实的理论基础和较强的实操能力；    e.有长读长测序实践经验者优先。            岗位职责：    1、协助上级及其他团队成员执行研究项目，包括实验设计和实施，实验数据采集和分析，并撰写实验报告和文章；    2、定期、及时向上级及科研团队负责人汇报组内工作进展及工作计划；    3、协助团队成员办理各项事务，如项目结题材料规整，研究报告撰写，报销等；         4、完成上级交代的其他日常工作任务。 ,12月3日,2007年5月，在深圳市的支持下，香港中文大学在深圳设立香港中文大学深圳研究院（简称“深研院”）。深研院主体大楼坐落于深圳虚拟大学园国家大学科技园内，于2011年11月落成并投入使用。大楼建筑面积约2.5万平方米，地上建筑9层，设有大型演讲厅、培训课室、科研实验区及培育中小企业工作区等不同的应用区域，为科学研究，人才培训、产业合作及技术转移等提供场地和设施。学研提升结合国家科技发展规划与深圳市科技发展需求，深研院重点推动生物医药、信息科技及可持续发展等领域的科研发展。目前，香港中文大学深圳研究院已建立3个国家重点实验室的深圳基地，包括消化疾病研究国家重点实验室深圳研究基地、农业生物技术国家重点实验室深圳基地、再生医学教育部重点实验室深圳基地，另有4个深圳市重点实验室及3个深圳市工程实验室。经过数年悉心发展，深研院的科研实力获得了国家的认可，作为国家、省市项目的依托单位，已承担各级科研项目500余项。此外，深研院积极推动产学研合作，重视横向项目的合作与发展，利用优秀的研究平台和研究资源，吸引科研项目落地，并通过与外部机构合作，在促进科研产业化的同时进一步提升科研水平。人才培育深研院依托中大的优势师资资源和深厚的教学、科研基础，结合深圳市乃至全国范围内对高层次、专业化、国际化人才的需求；延续中大中英兼重、多重文化的教育传统，策划并开展各类面向全社会、适合本地经济社会发展的培训工作，旨在为深圳、粤港澳大湾区乃至全国培养优秀人才，为业界在相关领域的技术进步提供良好的技术与理论支持。深研院积极配合与落实深圳市政府有关高层次人才就业的系列政策，推动博士后入站、高层次人才认定等相关工作。此外，深研院不定期开展国际学术研讨会及讲座，在提升人才专业技能的同时促进不同行业间专业人士的沟通、交流，为培育高端人才搭建高层次的平台。全球接轨深圳作为大湾区中最具创新活力的城市之一，深研院通过举办国际性的论坛、研讨会、工作坊等，吸引全球各地来自不同领域的人才聚首深圳，为学术研讨提供国际性视野和平台，推动国际高端技术成果、项目的落地。截至2023年12月，深研院已经成功举办深圳·联合国气候峰会COP28新机遇大会、粤港澳大湾区发展论坛、中以合作创新论坛、3D打印与再生医学国际论坛暨工作坊等国际性的学术活动。吸引了来自中国大陆、港澳台、德国、以色列、英国、美国等不同国家或地区的学者的积极响应和参与。创新发展深研院立足地方产业发展的技术优势，不断激发科技活力和推动技术成果高效转化；坚持“技术创新，开放共享”的理念，持续加强与社会各界的合作创新。此外，深研院通过引进大学系统、健全的知识产权和技术转移管理体系，在为横纵发展和科研团队管理提供完备服务与指引的同时，积极探索科研机构、科研项目管理和技术转移的新模式。深研院于2018年成立众创中心，中心立足于本地，进行初创公司的培育孵化，旨在形成创业生态系统，促进深港两地产学研深入合作，以带动新一代信息技术、生物科学、智能制造等战略性产业的创新和发展。,"https://www.zhaopin.com/jobdetail/CC224678420J40426432406.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
129,科研人员,成都-蒲江县,7000-10000元·13薪,成都新朝阳作物科学股份有限公司,农/林/牧/渔,500-999人,未融资,CC443150410J40692600114,岗位要求： 1、植物保护等相关专业，硕士学历，2024年已毕业； 2、具有杀菌剂、杀虫剂等研发项目经历优先； 3、具有植物代谢产物功能挖掘，分离纯化经历； 4、熟悉常规生物活性测试方法、天然产物HPLC鉴定方法。 薪资待遇： 1、 工作时间：周一至周五8:30-5:30，双休，国家法定节假日； 2、健全的福利：五险一金 带薪年假 免费食宿 商业保险 生日福利 节日福利 话费补贴 学历人才补贴； 3、组织支持：接收党组织关系； 4、导师制度：双导师制 管理线+专业线辅导成长； 5、丰富多彩的活动，园林式的办公环境。,11月26日,新朝阳股份公司系一家专注于绿色农业的生物科技公司，是行业领先的植物源生物农药科技企业，也是绿色农业的倡导者和先行者。公司自1999年设立以来，始终以“敬畏自然、尊重生命、健康农业”为公司核心价值观，始终以“科技创新驱动农业绿色发展”为使命，始终以“保障农产品质量安全、提升农业产业价值和改善农业生态环境”为企业发展目标。公司致力于绿色农业生物技术创新，聚焦农业土壤全程健康管理、作物病虫草害绿色防控、作物生长和营养健康、农产品品质与产量提升，以生物技术为引擎，为农业生产提供从土壤到餐桌的全程绿色植物保护技术，助推现代农业发展。公司是高新技术企业，也是工信部认定的首批国家级专精特新“小巨人”企业。公司以自主研发的天然植物源提取物结合生物工程技术为核心，围绕农作物整个生长周期进行技术研发，形成了多项独创核心技术，截止2020年7月，公司获得了境内外78项发明专利和26项有机绿色农业投入品认证。根据中国农药信息网的数据，公司是我国农业农村部生物农药登记作物及防治对象最丰富、产品系统性最全面的企业之一。公司设立有生物技术研究院，截至2020年3月31日，拥有专职研发人员54人，其中博士、硕士23人，具有中高级职称的人员16名。生物技术研究院设置了“生物调控技术”、“生物防控农药”、“土壤修护与营养技术”三个创制中心和“作物免疫基因编辑技术实验室”，构建了以段留生、徐明岗、国锦琳、李建中4名专家作为首席科学家进行指导的研发体系。公司还携手国内高校和行业科研机构，设立了院士（专家）创新工作站、四川省博士后创新实践基地和成都市产学研联合实验室，长期为公司的持续创新提供技术支持。公司的各类研发项目曾获得多项重要奖项，其中“我国典型红壤区农田酸化特征及防治关键技术构建与应用”获得国家科学技术进步奖二等奖；“我国典型区域农田酸化特征及防治技术与应用”项目获得神农中华农业科技奖一等奖及中国农科院科学技术成果奖；“芸苔素质量控制关键技术创建与应用”项目获得神农中华农业科技奖二等奖。公司注重科技创新的成果转化，产品覆盖农作物整个生长周期，主要产品具有高效、安全、环境友好的特性。公司的产品主要包括生物农药（植物生长调节剂、病虫草害绿色防控农药）、植物源生物刺激剂综合营养类产品及土壤调理剂。,"https://www.zhaopin.com/jobdetail/CC443150410J40692600114.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
130,技术支持工程师,苏州-昆山市,7000-12000元,昆山华海环保科技有限公司,"石油/石化,化学原料/化学制品",20-99人,未融资,CC464266120J40211037810,岗位职责：,7月7日,冬日暖阳，不及你在身旁，相约12月，愿招聘的愿望实现~昆山华海环保科技有限公司位于沪苏杭核心区域——昆山经济技术开发区（国家级开发区），生产基地（江苏华海三联净化材料有限公司）在江苏省泰州市顾高工业园区，华海是以科、工、贸为一体的综合型企业。公司自主开发研制催化剂、净化剂和吸附剂产品。公司传承原化工部下属核心研究所的技术，公司产品主要应用于石油炼制、天然气化工、煤化工、冶炼厂等行业和装置的各种原料气（油），以及各种尾气和污水净化等环保领域。公司致力于专业的催化剂研制、开发、生产和销售。公司技术研发力量雄厚，由享受国务院津贴的行业专家带领一批高精尖技术人才进行科研攻关。多年来，公司自主开发研制的催化剂、净化剂和吸附剂产品三十余种。公司产品先后通过省部级及国家级技术认定，大部分可取代进口，产品技术起点高，应用范围广，部分产品填补了国内催化剂市场的空白。公司先后荣获江苏省科技型中小企业、江苏省高新技术企业、国家技术科技进步奖、江苏省科技进步奖、国家级新产品奖等十余项嘉奖。公司秉承科技环保创新，客户遍及全国，出口印尼、美国、日本等十几个国家。公司坚持技术为先导，服务伴始终的原则，同国内大型著名设计院保持紧密的技术协作关系，能根据客户的具体工艺条件和装置特点进行量身定制产品。本公司以一流的产品质量、良好的服务声誉、雄厚的技术力量、广泛的合作关系得到客户的信赖。公司愿为地球环保尽一份绵薄之力，愿与客户及供应商共同实现互惠互利。,"https://www.zhaopin.com/jobdetail/CC464266120J40211037810.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
131,技术支持工程师,唐山-路北区,6000-8000元·14薪,唐山松下产业机器有限公司,电气机械/电力设备,500-999人,,CC120963930J40809676303,岗位职责:,7月16日,"唐山松下产业机器有限公司（简称PWST）成立于1994年8月，是由日本松下集团和唐山开元电器有限公司共同投资兴建的中日合资企业。日本松下的投资比例为60%，唐山开元电器有限公司的投资比例为40%。公司采用日本松下先进的管理和技术，使用世界一流的制造、调试及检测设备，生产商标为""Panasonic""的各种CO2/MAG/MIG气体保护焊机、交／直流氩弧焊机、交直流弧焊机、等离子切割机、电阻焊机、焊接机器人及相关产品，其中产品的10%出口。唐山松下在全国各主要大中城市都设有代理店和销售店，拥有完善的产品销售、部品供应和售后服务网络。1996年以来，唐山松下的销售额一直位居中国电焊机行业首位，并被日本松下公司评价为“松下在华的最佳合资企业”。唐山松下在电焊机行业的位置是中国第一，亚洲第三、世界前十。作为目前国内最大的焊接设备制造企业，唐山松下以领先的科技和优良的产品品质赢得了用户的广泛赞誉，Panasonic电焊机成为行业界最受欢迎的品牌。","https://www.zhaopin.com/jobdetail/CC120963930J40809676303.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
132,实施工程师,上海-嘉定区,7000-10000元,安科瑞,"仪器仪表制造,电气机械/电力设备,电力/水利/热力/燃气,电子/半导体/集成电路",1000-9999人,已上市,CC134247150J40728461507,负责协助系统项目经理完成项目落地的售前、售中、售后工作， 同时主导完成系统经销商、项目经理、业务经理、各类客户的培训工作。 ①负责所对接系统日常资料整理。 A、产品说明书、技术规范、标准方案、控标文件、技术规格书等标准化资料整理； B、调试指导手册，根据新增软件功能进行定期维护与升级。 C、项目现场常见问题的整理与汇总，按月新增，汇总记录。 D、系统指导视频的搜集、制作和整理。 E、总结系统方面的优化改进意见、用户需求、软件使用问题的整理与提交。 F、行业解决方案调研和整理，和研发产品经理沟通后形成行业解决方案。 ②负责对接项目云平台软件远程部署和指导，根据合同要求指导客户购买或租用服务器并部署软件，促进系统和产品的功能、生产调试标准化。。 ③项目调试指导：新系统需要工程人员和调试人员一起现场调试，总结经验并及时反馈给研发部门，正常项目调试过程中对现场调试人员碰到的问题进行远程指导。 ④项目前期技术支持：项目经理不确定是否能满足客户需求的时候提供技术支持，收到客户或项目经理的市场需求后整理并汇总后定期和研发产品经理开会沟通。 ⑤公司云平台的维护，包括提供测试账号、托管客户的开户、设备接入、数据核对等。根据需要开设公司对外演示账号及演示账号的数据维护. ⑥技术型疑难项目的跟踪：对于现场出现的非商务型疑难问题提供现场支持、疑难分析和解决方案，促进项目整体验收。,3月10日,安科瑞电气股份有限公司[股票代码:300286.SZ]是一家为智能电网用户端提供智能电力监控、电能管理、电气安全等系统性解决方案的国内少数几家领先企业之一。公司自2003年6月成立以来，专注于用户端智能电力仪表的研发、生产和销售，产品线涵盖了智能电网用户端的低压电力信号采集、测量、计量、监控、保护及系统集成，主要有网络电力仪表、智能马达控制器、导轨式安装电能表、电量传感器、光伏汇流箱、有源滤波器、医疗洁净电源柜等产品以及智能电力监控与电能管理、建筑能耗分析管理、电气火灾监控、数据中心用电监控、光伏电站监控、ZigBee（物联网）无线电能管理等系统方案。是上海市高新技术企业、小巨人企业、明星软件企业、专利示范企业，是上海市首批智能电网产业重点企业之一。,"https://www.zhaopin.com/jobdetail/CC134247150J40728461507.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
133,Java,济南-历下区,1.2-2万,济南北海软件工程有限公司,"计算机软件,IT服务,计算机软件,互联网",20-99人,未融资,CC120776610J40817210808,岗位职责： 独立完成分配的开发及测试作业，担当测试式样书的做成等工作 任职要求： 1、专科或以上学历，三年以上开发经验，日语N3或以上，有简单日语交流能力； 2、熟练掌握JAVA/VB.NET/C#/COBOL/IOS/Android /C等任意一种或多种开发语言和开发技能； 3、熟练使用常用的关系型数据库（如mysql），对数据库优化有一定的经验； 4、 具有良好的沟通和协调能力 5 、具有良好的心理素质，能够承受一定工作压力 6、工作地点：东京 ,6月23日,公司简介公司成立于2010年10月，位于中国（山东）自由贸易试验区济南片区（高新区软件园周边）。济南北海拥有一支技术出众、熟知中日两国软件开发模式的工程师团队。自成立以来，济南北海已经承担了日本以及多家国内企业的各种类型的人才派遣、项目外包及委托开发项目。尤其擅长WEB开发WINDOWS应用系统开发与生产管理类系统开发。以高度的灵活性和挑战精神在最短的时间内应对客户的需求，努力为客户提供最合适的人才服务和完善的技术服务，以“专业、迅速、守信”为宗旨，一步一个脚印发展成为济南外包行业内颇具影响力的企业。我们的团队我们是一支专业的团队。十年磨一剑，一步一个脚印。我们是一支年轻的团队。我们是一支团结的团队。我们坚信，只有团结，才能战无不胜攻无不克。我们是一支有梦想的团队。我们来自五湖四海，因为一个共同的梦想:做一家真正优质的IT行业服务提供商，为客户提供最专业的技术和人力服务。,"https://www.zhaopin.com/jobdetail/CC120776610J40817210808.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
134,软件测试,成都-锦江区,7000-13000元,源创客成都科技有限公司,计算机软件,20-99人,,CC640419780J40814291403,定期团建、五险一金、周末双休,7月21日,,"https://www.zhaopin.com/jobdetail/CC640419780J40814291403.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
